County Code,County Name,Const Code,Const Name,CAW Code,CAW Name,Reg Centre Code,Reg Centre Name,Polling Station Code,Polling Station Name,Registered Voters
22,KIAMBU,111.0,GATUNDU SOUTH,551.0,KIAMWANGI,1,NGENDA PRIMARY SCHOOL,22111055100101,NGENDA PRIMARY SCHOOL,471
22,KIAMBU,111.0,GATUNDU SOUTH,551.0,KIAMWANGI,1,NGENDA PRIMARY SCHOOL,22111055100102,NGENDA PRIMARY SCHOOL,470
22,KIAMBU,111.0,GATUNDU SOUTH,551.0,KIAMWANGI,2,GATHAGE PRIMARY SCHOOL,22111055100201,GATHAGE PRIMARY SCHOOL,513
22,KIAMBU,111.0,GATUNDU SOUTH,551.0,KIAMWANGI,2,GATHAGE PRIMARY SCHOOL,22111055100202,GATHAGE PRIMARY SCHOOL,512
22,KIAMBU,111.0,GATUNDU SOUTH,551.0,KIAMWANGI,3,KAGERA PRIMARY SCHOOL,22111055100301,KAGERA PRIMARY SCHOOL,359
22,KIAMBU,111.0,GATUNDU SOUTH,551.0,KIAMWANGI,3,KAGERA PRIMARY SCHOOL,22111055100302,KAGERA PRIMARY SCHOOL,358
22,KIAMBU,111.0,GATUNDU SOUTH,551.0,KIAMWANGI,4,KAREMBU NURSERY SCHOOL,22111055100401,KAREMBU NURSERY SCHOOL,527
22,KIAMBU,111.0,GATUNDU SOUTH,551.0,KIAMWANGI,4,KAREMBU NURSERY SCHOOL,22111055100402,KAREMBU NURSERY SCHOOL,527
22,KIAMBU,111.0,GATUNDU SOUTH,551.0,KIAMWANGI,5,MUTATI DISPENSARY,22111055100501,MUTATI DISPENSARY,538
22,KIAMBU,111.0,GATUNDU SOUTH,551.0,KIAMWANGI,5,MUTATI DISPENSARY,22111055100502,MUTATI DISPENSARY,538
22,KIAMBU,111.0,GATUNDU SOUTH,551.0,KIAMWANGI,5,MUTATI DISPENSARY,22111055100503,MUTATI DISPENSARY,538
22,KIAMBU,111.0,GATUNDU SOUTH,551.0,KIAMWANGI,6,NEMBU PRIMARY SCHOOL,22111055100601,NEMBU PRIMARY SCHOOL,675
22,KIAMBU,111.0,GATUNDU SOUTH,551.0,KIAMWANGI,6,NEMBU PRIMARY SCHOOL,22111055100602,NEMBU PRIMARY SCHOOL,674
22,KIAMBU,111.0,GATUNDU SOUTH,551.0,KIAMWANGI,6,NEMBU PRIMARY SCHOOL,22111055100603,NEMBU PRIMARY SCHOOL,674
22,KIAMBU,111.0,GATUNDU SOUTH,551.0,KIAMWANGI,7,GATITU PRIMARY SCHOOL,22111055100701,GATITU PRIMARY SCHOOL,564
22,KIAMBU,111.0,GATUNDU SOUTH,551.0,KIAMWANGI,7,GATITU PRIMARY SCHOOL,22111055100702,GATITU PRIMARY SCHOOL,564
22,KIAMBU,111.0,GATUNDU SOUTH,551.0,KIAMWANGI,8,KIGAA PRIMARY SCHOOL,22111055100801,KIGAA PRIMARY SCHOOL,684
22,KIAMBU,111.0,GATUNDU SOUTH,551.0,KIAMWANGI,8,KIGAA PRIMARY SCHOOL,22111055100802,KIGAA PRIMARY SCHOOL,683
22,KIAMBU,111.0,GATUNDU SOUTH,551.0,KIAMWANGI,9,KIAMWANGI PRIMARY SCHOOL,22111055100901,KIAMWANGI PRIMARY SCHOOL,566
