County Code,County Name,Const Code,Const Name,CAW Code,CAW Name,Reg Centre Code,Reg Centre Name,Polling Station Code,Polling Station Name,Registered Voters
38,VIHIGA,211.0,VIHIGA,1051.0,LUGAGA-WAMULUMA,1,VISIRU PRIMARY SCHOOL,38211105100101,VISIRU PRIMARY SCHOOL,574
38,VIHIGA,211.0,VIHIGA,1051.0,LUGAGA-WAMULUMA,2,MATAGALU PRIMARY SCHOOL,38211105100201,MATAGALU PRIMARY SCHOOL,643
38,VIHIGA,211.0,VIHIGA,1051.0,LUGAGA-WAMULUMA,3,MAGUI PRIMARY SCHOOL,38211105100301,MAGUI PRIMARY SCHOOL,507
38,VIHIGA,211.0,VIHIGA,1051.0,LUGAGA-WAMULUMA,3,MAGUI PRIMARY SCHOOL,38211105100302,MAGUI PRIMARY SCHOOL,507
38,VIHIGA,211.0,VIHIGA,1051.0,LUGAGA-WAMULUMA,4,IGAKALA PRIMARY SCHOOL,38211105100401,IGAKALA PRIMARY SCHOOL,525
38,VIHIGA,211.0,VIHIGA,1051.0,LUGAGA-WAMULUMA,5,IDUKU PRIMARY SCHOOL,38211105100501,IDUKU PRIMARY SCHOOL,478
38,VIHIGA,211.0,VIHIGA,1051.0,LUGAGA-WAMULUMA,5,IDUKU PRIMARY SCHOOL,38211105100502,IDUKU PRIMARY SCHOOL,477
38,VIHIGA,211.0,VIHIGA,1051.0,LUGAGA-WAMULUMA,6,MADIRA PRIMARY SCHOOL,38211105100601,MADIRA PRIMARY SCHOOL,566
38,VIHIGA,211.0,VIHIGA,1051.0,LUGAGA-WAMULUMA,6,MADIRA PRIMARY SCHOOL,38211105100602,MADIRA PRIMARY SCHOOL,565
38,VIHIGA,211.0,VIHIGA,1051.0,LUGAGA-WAMULUMA,7,KEDOHI PRIMARY SCHOOL,38211105100701,KEDOHI PRIMARY SCHOOL,384
38,VIHIGA,211.0,VIHIGA,1051.0,LUGAGA-WAMULUMA,7,KEDOHI PRIMARY SCHOOL,38211105100702,KEDOHI PRIMARY SCHOOL,384
38,VIHIGA,211.0,VIHIGA,1051.0,LUGAGA-WAMULUMA,8,MUHANDA PRIMARY SCHOOL,38211105100801,MUHANDA PRIMARY SCHOOL,518
38,VIHIGA,211.0,VIHIGA,1051.0,LUGAGA-WAMULUMA,8,MUHANDA PRIMARY SCHOOL,38211105100802,MUHANDA PRIMARY SCHOOL,518
38,VIHIGA,211.0,VIHIGA,1051.0,LUGAGA-WAMULUMA,9,VUNANDI PRIMARY SCHOOL,38211105100901,VUNANDI PRIMARY SCHOOL,635
38,VIHIGA,211.0,VIHIGA,1051.0,LUGAGA-WAMULUMA,10,INGIDI PRIMARY SCHOOL,38211105101001,INGIDI PRIMARY SCHOOL,371
38,VIHIGA,211.0,VIHIGA,1051.0,LUGAGA-WAMULUMA,10,INGIDI PRIMARY SCHOOL,38211105101002,INGIDI PRIMARY SCHOOL,370
38,VIHIGA,211.0,VIHIGA,1051.0,LUGAGA-WAMULUMA,11,IDAVAGA PRIMARY SCHOOL,38211105101101,IDAVAGA PRIMARY SCHOOL,539
38,VIHIGA,211.0,VIHIGA,1051.0,LUGAGA-WAMULUMA,11,IDAVAGA PRIMARY SCHOOL,38211105101102,IDAVAGA PRIMARY SCHOOL,539
38,VIHIGA,211.0,VIHIGA,1051.0,LUGAGA-WAMULUMA,11,IDAVAGA PRIMARY SCHOOL,38211105101103,IDAVAGA PRIMARY SCHOOL,538
38,VIHIGA,211.0,VIHIGA,1051.0,LUGAGA-WAMULUMA,12,MBIHI PRIMARY SCHOOL,38211105101201,MBIHI PRIMARY SCHOOL,598
38,VIHIGA,211.0,VIHIGA,1051.0,LUGAGA-WAMULUMA,12,MBIHI PRIMARY SCHOOL,38211105101202,MBIHI PRIMARY SCHOOL,597
38,VIHIGA,211.0,VIHIGA,1051.0,LUGAGA-WAMULUMA,13,CHANZUVU PRIMARY SCHOOL,38211105101301,CHANZUVU PRIMARY SCHOOL,449
38,VIHIGA,211.0,VIHIGA,1051.0,LUGAGA-WAMULUMA,14,MUKULI PRIMARY SCHOOL,38211105101401,MUKULI PRIMARY SCHOOL,533
38,VIHIGA,211.0,VIHIGA,1051.0,LUGAGA-WAMULUMA,14,MUKULI PRIMARY SCHOOL,38211105101402,MUKULI PRIMARY SCHOOL,532
38,VIHIGA,211.0,VIHIGA,1051.0,LUGAGA-WAMULUMA,15,HAMBALE PRIMARY SCHOOL,38211105101501,HAMBALE PRIMARY SCHOOL,368
38,VIHIGA,211.0,VIHIGA,1051.0,LUGAGA-WAMULUMA,15,HAMBALE PRIMARY SCHOOL,38211105101502,HAMBALE PRIMARY SCHOOL,367
38,VIHIGA,211.0,VIHIGA,1051.0,LUGAGA-WAMULUMA,16,VUMALE PRIMARY SCHOOL,38211105101601,VUMALE PRIMARY SCHOOL,582
38,VIHIGA,211.0,VIHIGA,1051.0,LUGAGA-WAMULUMA,16,VUMALE PRIMARY SCHOOL,38211105101602,VUMALE PRIMARY SCHOOL,582
38,VIHIGA,211.0,VIHIGA,1051.0,LUGAGA-WAMULUMA,17,KEGOYE PRIMARY SCHOOL,38211105101701,KEGOYE PRIMARY SCHOOL,472
38,VIHIGA,211.0,VIHIGA,1051.0,LUGAGA-WAMULUMA,17,KEGOYE PRIMARY SCHOOL,38211105101702,KEGOYE PRIMARY SCHOOL,472
38,VIHIGA,211.0,VIHIGA,1051.0,LUGAGA-WAMULUMA,17,KEGOYE PRIMARY SCHOOL,38211105101703,KEGOYE PRIMARY SCHOOL,471
38,VIHIGA,211.0,VIHIGA,1051.0,LUGAGA-WAMULUMA,18,CHAMBITI PRIMARY SCHOOL,38211105101801,CHAMBITI PRIMARY SCHOOL,609
38,VIHIGA,211.0,VIHIGA,1051.0,LUGAGA-WAMULUMA,18,CHAMBITI PRIMARY SCHOOL,38211105101802,CHAMBITI PRIMARY SCHOOL,608
38,VIHIGA,211.0,VIHIGA,1051.0,LUGAGA-WAMULUMA,19,CHANDA PRIMARY SCHOOL,38211105101901,CHANDA PRIMARY SCHOOL,503
38,VIHIGA,211.0,VIHIGA,1052.0,SOUTH MARAGOLI,20,IDELERI PRIMARY SCHOOL,38211105202001,IDELERI PRIMARY SCHOOL,688
38,VIHIGA,211.0,VIHIGA,1052.0,SOUTH MARAGOLI,20,IDELERI PRIMARY SCHOOL,38211105202002,IDELERI PRIMARY SCHOOL,688
38,VIHIGA,211.0,VIHIGA,1052.0,SOUTH MARAGOLI,21,GAVALAGI PRIMARY SCHOOL,38211105202101,GAVALAGI PRIMARY SCHOOL,472
38,VIHIGA,211.0,VIHIGA,1052.0,SOUTH MARAGOLI,21,GAVALAGI PRIMARY SCHOOL,38211105202102,GAVALAGI PRIMARY SCHOOL,471
38,VIHIGA,211.0,VIHIGA,1052.0,SOUTH MARAGOLI,22,LYAMIDI PRIMARY SCHOOL,38211105202201,LYAMIDI PRIMARY SCHOOL,312
38,VIHIGA,211.0,VIHIGA,1052.0,SOUTH MARAGOLI,23,CHANDOLO PRIMARY SCHOOL,38211105202301,CHANDOLO PRIMARY SCHOOL,660
38,VIHIGA,211.0,VIHIGA,1052.0,SOUTH MARAGOLI,24,MADZUGI PRIMARY SCHOOL,38211105202401,MADZUGI PRIMARY SCHOOL,656
38,VIHIGA,211.0,VIHIGA,1052.0,SOUTH MARAGOLI,25,VIGETSE PRIMARY SCHOOL,38211105202501,VIGETSE PRIMARY SCHOOL,442
38,VIHIGA,211.0,VIHIGA,1052.0,SOUTH MARAGOLI,25,VIGETSE PRIMARY SCHOOL,38211105202502,VIGETSE PRIMARY SCHOOL,441
