County Code,County Name,Const Code,Const Name,CAW Code,CAW Name,Reg Centre Code,Reg Centre Name,Polling Station Code,Polling Station Name,Registered Voters
35,KERICHO,188.0,KIPKELION EAST,936.0,LONDIANI,1,KERINGET PRIMARY SCHOOL,35188093600101,KERINGET PRIMARY SCHOOL,696
35,KERICHO,188.0,KIPKELION EAST,936.0,LONDIANI,2,LONDIANI FARMERS NURSERY SCHOOL,35188093600201,LONDIANI FARMERS NURSERY SCHOOL,492
35,KERICHO,188.0,KIPKELION EAST,936.0,LONDIANI,2,LONDIANI FARMERS NURSERY SCHOOL,35188093600202,LONDIANI FARMERS NURSERY SCHOOL,491
35,KERICHO,188.0,KIPKELION EAST,936.0,LONDIANI,3,MASAITA PRIMARY SCHOOL,35188093600301,MASAITA PRIMARY SCHOOL,402
35,KERICHO,188.0,KIPKELION EAST,936.0,LONDIANI,3,MASAITA PRIMARY SCHOOL,35188093600302,MASAITA PRIMARY SCHOOL,401
35,KERICHO,188.0,KIPKELION EAST,936.0,LONDIANI,4,BAROTION PRIMARY SCHOOL,35188093600401,BAROTION PRIMARY SCHOOL,481
35,KERICHO,188.0,KIPKELION EAST,936.0,LONDIANI,4,BAROTION PRIMARY SCHOOL,35188093600402,BAROTION PRIMARY SCHOOL,481
35,KERICHO,188.0,KIPKELION EAST,936.0,LONDIANI,5,KAPTICH PRIMARY SCHOOL,35188093600501,KAPTICH PRIMARY SCHOOL,371
35,KERICHO,188.0,KIPKELION EAST,936.0,LONDIANI,5,KAPTICH PRIMARY SCHOOL,35188093600502,KAPTICH PRIMARY SCHOOL,370
35,KERICHO,188.0,KIPKELION EAST,936.0,LONDIANI,6,CHERES PRIMARY SCHOOL,35188093600601,CHERES PRIMARY SCHOOL,430
35,KERICHO,188.0,KIPKELION EAST,936.0,LONDIANI,6,CHERES PRIMARY SCHOOL,35188093600602,CHERES PRIMARY SCHOOL,430
35,KERICHO,188.0,KIPKELION EAST,936.0,LONDIANI,7,DR. KOECH PRIMARY SCHOOL,35188093600701,DR. KOECH PRIMARY SCHOOL,489
35,KERICHO,188.0,KIPKELION EAST,936.0,LONDIANI,7,DR. KOECH PRIMARY SCHOOL,35188093600702,DR. KOECH PRIMARY SCHOOL,489
35,KERICHO,188.0,KIPKELION EAST,936.0,LONDIANI,8,KATET NURSERY SCHOOL,35188093600801,KATET NURSERY SCHOOL,541
35,KERICHO,188.0,KIPKELION EAST,936.0,LONDIANI,9,SARAMEK PRIMARY SCHOOL,35188093600901,SARAMEK PRIMARY SCHOOL,491
35,KERICHO,188.0,KIPKELION EAST,936.0,LONDIANI,9,SARAMEK PRIMARY SCHOOL,35188093600902,SARAMEK PRIMARY SCHOOL,491
35,KERICHO,188.0,KIPKELION EAST,936.0,LONDIANI,10,KAPCHEPLANGA PRIMARY SCHOOL,35188093601001,KAPCHEPLANGA PRIMARY SCHOOL,618
35,KERICHO,188.0,KIPKELION EAST,936.0,LONDIANI,10,KAPCHEPLANGA PRIMARY SCHOOL,35188093601002,KAPCHEPLANGA PRIMARY SCHOOL,618
35,KERICHO,188.0,KIPKELION EAST,936.0,LONDIANI,11,KIPSIRICHET PRIMARY SCHOOL,35188093601101,KIPSIRICHET PRIMARY SCHOOL,509
35,KERICHO,188.0,KIPKELION EAST,936.0,LONDIANI,11,KIPSIRICHET PRIMARY SCHOOL,35188093601102,KIPSIRICHET PRIMARY SCHOOL,509
35,KERICHO,188.0,KIPKELION EAST,936.0,LONDIANI,12,KAPSENDA PRIMARY SCHOOL,35188093601201,KAPSENDA PRIMARY SCHOOL,410
35,KERICHO,188.0,KIPKELION EAST,936.0,LONDIANI,12,KAPSENDA PRIMARY SCHOOL,35188093601202,KAPSENDA PRIMARY SCHOOL,410
35,KERICHO,188.0,KIPKELION EAST,936.0,LONDIANI,13,JAGOROR PRIMARY SCHOOL,35188093601301,JAGOROR PRIMARY SCHOOL,363
35,KERICHO,188.0,KIPKELION EAST,936.0,LONDIANI,13,JAGOROR PRIMARY SCHOOL,35188093601302,JAGOROR PRIMARY SCHOOL,363
35,KERICHO,188.0,KIPKELION EAST,936.0,LONDIANI,14,TILOLWET PRIMARY SCHOOL,35188093601401,TILOLWET PRIMARY SCHOOL,513
35,KERICHO,188.0,KIPKELION EAST,936.0,LONDIANI,15,KAPKONDO PRIMARY SCHOOL,35188093601501,KAPKONDO PRIMARY SCHOOL,462
35,KERICHO,188.0,KIPKELION EAST,936.0,LONDIANI,15,KAPKONDO PRIMARY SCHOOL,35188093601502,KAPKONDO PRIMARY SCHOOL,461
35,KERICHO,188.0,KIPKELION EAST,936.0,LONDIANI,16,KIMAUT PRIMARY SCHOOL,35188093601601,KIMAUT PRIMARY SCHOOL,640
35,KERICHO,188.0,KIPKELION EAST,936.0,LONDIANI,17,UNITED SOI PRIMARY SCHOOL,35188093601701,UNITED SOI PRIMARY SCHOOL,446
35,KERICHO,188.0,KIPKELION EAST,936.0,LONDIANI,17,UNITED SOI PRIMARY SCHOOL,35188093601702,UNITED SOI PRIMARY SCHOOL,445
35,KERICHO,188.0,KIPKELION EAST,936.0,LONDIANI,83,KAPKWEN PRIMARY SCHOOL,35188093608301,KAPKWEN PRIMARY SCHOOL,81
35,KERICHO,188.0,KIPKELION EAST,936.0,LONDIANI,84,KABARAK ECDE,35188093608401,KABARAK ECDE,107
35,KERICHO,188.0,KIPKELION EAST,936.0,LONDIANI,85,MASHARIKI PRIMARY SCHOOL,35188093608501,MASHARIKI PRIMARY SCHOOL,96
35,KERICHO,188.0,KIPKELION EAST,937.0,KEDOWA/KIMUGUL,18,LONDIANI TOWNSHIP PRIMARY SCHOOL,35188093701801,LONDIANI TOWNSHIP PRIMARY SCHOO,594
35,KERICHO,188.0,KIPKELION EAST,937.0,KEDOWA/KIMUGUL,18,LONDIANI TOWNSHIP PRIMARY SCHOOL,35188093701802,LONDIANI TOWNSHIP PRIMARY SCHOO,594
35,KERICHO,188.0,KIPKELION EAST,937.0,KEDOWA/KIMUGUL,18,LONDIANI TOWNSHIP PRIMARY SCHOOL,35188093701803,LONDIANI TOWNSHIP PRIMARY SCHOO,594
35,KERICHO,188.0,KIPKELION EAST,937.0,KEDOWA/KIMUGUL,18,LONDIANI TOWNSHIP PRIMARY SCHOOL,35188093701804,LONDIANI TOWNSHIP PRIMARY SCHOO,594
35,KERICHO,188.0,KIPKELION EAST,937.0,KEDOWA/KIMUGUL,19,LONDIANI BOYS PRIMARY SCHOOL,35188093701901,LONDIANI BOYS PRIMARY SCHOOL,488
35,KERICHO,188.0,KIPKELION EAST,937.0,KEDOWA/KIMUGUL,20,CHEPKONGONY PRIMARY SCHOOL,35188093702001,CHEPKONGONY PRIMARY SCHOOL,508
35,KERICHO,188.0,KIPKELION EAST,937.0,KEDOWA/KIMUGUL,20,CHEPKONGONY PRIMARY SCHOOL,35188093702002,CHEPKONGONY PRIMARY SCHOOL,508
35,KERICHO,188.0,KIPKELION EAST,937.0,KEDOWA/KIMUGUL,20,CHEPKONGONY PRIMARY SCHOOL,35188093702003,CHEPKONGONY PRIMARY SCHOOL,508
35,KERICHO,188.0,KIPKELION EAST,937.0,KEDOWA/KIMUGUL,21,TEGUNOT PRIMARY SCHOOL,35188093702101,TEGUNOT PRIMARY SCHOOL,681
35,KERICHO,188.0,KIPKELION EAST,937.0,KEDOWA/KIMUGUL,21,TEGUNOT PRIMARY SCHOOL,35188093702102,TEGUNOT PRIMARY SCHOOL,681
