County Code,County Name,Const Code,Const Name,CAW Code,CAW Name,Reg Centre Code,Reg Centre Name,Polling Station Code,Polling Station Name,Registered Voters
20,KIRINYAGA,100.0,MWEA,496.0,MUTITHI,1,KAGIO PRIMARY SCHOOL,20100049600101,KAGIO PRIMARY SCHOOL,591
20,KIRINYAGA,100.0,MWEA,496.0,MUTITHI,1,KAGIO PRIMARY SCHOOL,20100049600102,KAGIO PRIMARY SCHOOL,591
20,KIRINYAGA,100.0,MWEA,496.0,MUTITHI,1,KAGIO PRIMARY SCHOOL,20100049600103,KAGIO PRIMARY SCHOOL,591
20,KIRINYAGA,100.0,MWEA,496.0,MUTITHI,1,KAGIO PRIMARY SCHOOL,20100049600104,KAGIO PRIMARY SCHOOL,591
20,KIRINYAGA,100.0,MWEA,496.0,MUTITHI,1,KAGIO PRIMARY SCHOOL,20100049600105,KAGIO PRIMARY SCHOOL,591
20,KIRINYAGA,100.0,MWEA,496.0,MUTITHI,2,KINYAGA PRIMARY SCHOOL,20100049600201,KINYAGA PRIMARY SCHOOL,498
20,KIRINYAGA,100.0,MWEA,496.0,MUTITHI,2,KINYAGA PRIMARY SCHOOL,20100049600202,KINYAGA PRIMARY SCHOOL,498
20,KIRINYAGA,100.0,MWEA,496.0,MUTITHI,3,ST MARY'S MUTITHI GIRLS SECONDARY SCHO,20100049600301,ST MARY'S MUTITHI GIRLS SECONDARY,472
20,KIRINYAGA,100.0,MWEA,496.0,MUTITHI,3,ST MARY'S MUTITHI GIRLS SECONDARY SCHO,20100049600302,ST MARY'S MUTITHI GIRLS SECONDARY,471
20,KIRINYAGA,100.0,MWEA,496.0,MUTITHI,3,ST MARY'S MUTITHI GIRLS SECONDARY SCHO,20100049600303,ST MARY'S MUTITHI GIRLS SECONDARY,471
20,KIRINYAGA,100.0,MWEA,496.0,MUTITHI,4,KANDONGU PRIMARY SCHOOL,20100049600401,KANDONGU PRIMARY SCHOOL,415
20,KIRINYAGA,100.0,MWEA,496.0,MUTITHI,4,KANDONGU PRIMARY SCHOOL,20100049600402,KANDONGU PRIMARY SCHOOL,415
20,KIRINYAGA,100.0,MWEA,496.0,MUTITHI,5,KANGA'RU PRIMARY SCHOOL,20100049600501,KANGA'RU PRIMARY SCHOOL,653
20,KIRINYAGA,100.0,MWEA,496.0,MUTITHI,6,RWANG'ONDU PRIMARY SCHOOL,20100049600601,RWANG'ONDU PRIMARY SCHOOL,493
20,KIRINYAGA,100.0,MWEA,496.0,MUTITHI,6,RWANG'ONDU PRIMARY SCHOOL,20100049600602,RWANG'ONDU PRIMARY SCHOOL,493
20,KIRINYAGA,100.0,MWEA,496.0,MUTITHI,7,KWA' V' KENYA NATIONAL HIGHWAYS AUTH,20100049600701,KWA' V' KENYA NATIONAL HIGHWAYS A,561
20,KIRINYAGA,100.0,MWEA,496.0,MUTITHI,7,KWA' V' KENYA NATIONAL HIGHWAYS AUTH,20100049600702,KWA' V' KENYA NATIONAL HIGHWAYS A,561
20,KIRINYAGA,100.0,MWEA,496.0,MUTITHI,8,RUKANGA PRIMARY SCHOOL,20100049600801,RUKANGA PRIMARY SCHOOL,648
20,KIRINYAGA,100.0,MWEA,496.0,MUTITHI,8,RUKANGA PRIMARY SCHOOL,20100049600802,RUKANGA PRIMARY SCHOOL,647
20,KIRINYAGA,100.0,MWEA,496.0,MUTITHI,9,KAMINJI PRIMARY SCHOOL,20100049600901,KAMINJI PRIMARY SCHOOL,493
20,KIRINYAGA,100.0,MWEA,496.0,MUTITHI,9,KAMINJI PRIMARY SCHOOL,20100049600902,KAMINJI PRIMARY SCHOOL,493
20,KIRINYAGA,100.0,MWEA,496.0,MUTITHI,9,KAMINJI PRIMARY SCHOOL,20100049600903,KAMINJI PRIMARY SCHOOL,493
20,KIRINYAGA,100.0,MWEA,496.0,MUTITHI,10,MUTITHI PRIMARY SCHOOL,20100049601001,MUTITHI PRIMARY SCHOOL,478
20,KIRINYAGA,100.0,MWEA,496.0,MUTITHI,10,MUTITHI PRIMARY SCHOOL,20100049601002,MUTITHI PRIMARY SCHOOL,478
20,KIRINYAGA,100.0,MWEA,496.0,MUTITHI,10,MUTITHI PRIMARY SCHOOL,20100049601003,MUTITHI PRIMARY SCHOOL,477
20,KIRINYAGA,100.0,MWEA,496.0,MUTITHI,11,KIRWARA PRIMARY SCHOOL,20100049601101,KIRWARA PRIMARY SCHOOL,601
20,KIRINYAGA,100.0,MWEA,496.0,MUTITHI,11,KIRWARA PRIMARY SCHOOL,20100049601102,KIRWARA PRIMARY SCHOOL,600
20,KIRINYAGA,100.0,MWEA,496.0,MUTITHI,12,RIANDIRA PRIMARY SCHOOL,20100049601201,RIANDIRA PRIMARY SCHOOL,469
20,KIRINYAGA,100.0,MWEA,496.0,MUTITHI,12,RIANDIRA PRIMARY SCHOOL,20100049601202,RIANDIRA PRIMARY SCHOOL,468
