County Code,County Name,Const Code,Const Name,CAW Code,CAW Name,Reg Centre Code,Reg Centre Name,Polling Station Code,Polling Station Name,Registered Voters
27,UASIN GISHU,141.0,SOY,701.0,MOI'S BRIDGE,1,AIC MOI'S BRIDGE PRIMARY SCHOOL,27141070100101,AIC MOI'S BRIDGE PRIMARY SCHOOL,679
27,UASIN GISHU,141.0,SOY,701.0,MOI'S BRIDGE,1,AIC MOI'S BRIDGE PRIMARY SCHOOL,27141070100102,AIC MOI'S BRIDGE PRIMARY SCHOOL,679
27,UASIN GISHU,141.0,SOY,701.0,MOI'S BRIDGE,1,AIC MOI'S BRIDGE PRIMARY SCHOOL,27141070100103,AIC MOI'S BRIDGE PRIMARY SCHOOL,679
27,UASIN GISHU,141.0,SOY,701.0,MOI'S BRIDGE,1,AIC MOI'S BRIDGE PRIMARY SCHOOL,27141070100104,AIC MOI'S BRIDGE PRIMARY SCHOOL,679
27,UASIN GISHU,141.0,SOY,701.0,MOI'S BRIDGE,1,AIC MOI'S BRIDGE PRIMARY SCHOOL,27141070100105,AIC MOI'S BRIDGE PRIMARY SCHOOL,678
27,UASIN GISHU,141.0,SOY,701.0,MOI'S BRIDGE,2,KILIMA PRIMARY SCHOOL,27141070100201,KILIMA PRIMARY SCHOOL,540
27,UASIN GISHU,141.0,SOY,701.0,MOI'S BRIDGE,2,KILIMA PRIMARY SCHOOL,27141070100202,KILIMA PRIMARY SCHOOL,540
27,UASIN GISHU,141.0,SOY,701.0,MOI'S BRIDGE,2,KILIMA PRIMARY SCHOOL,27141070100203,KILIMA PRIMARY SCHOOL,540
27,UASIN GISHU,141.0,SOY,701.0,MOI'S BRIDGE,3,KWENET PRIMARY SCHOOL,27141070100301,KWENET PRIMARY SCHOOL,675
27,UASIN GISHU,141.0,SOY,701.0,MOI'S BRIDGE,3,KWENET PRIMARY SCHOOL,27141070100302,KWENET PRIMARY SCHOOL,674
27,UASIN GISHU,141.0,SOY,701.0,MOI'S BRIDGE,4,JABALI PRIMARY SCHOOL,27141070100401,JABALI PRIMARY SCHOOL,477
27,UASIN GISHU,141.0,SOY,701.0,MOI'S BRIDGE,4,JABALI PRIMARY SCHOOL,27141070100402,JABALI PRIMARY SCHOOL,477
27,UASIN GISHU,141.0,SOY,701.0,MOI'S BRIDGE,4,JABALI PRIMARY SCHOOL,27141070100403,JABALI PRIMARY SCHOOL,477
27,UASIN GISHU,141.0,SOY,701.0,MOI'S BRIDGE,5,MUKUNGA PRIMARY SCHOOL,27141070100501,MUKUNGA PRIMARY SCHOOL,492
