County Code,County Name,Const Code,Const Name,CAW Code,CAW Name,Reg Centre Code,Reg Centre Name,Polling Station Code,Polling Station Name,Registered Voters
29,NANDI,151.0,TINDERET,751.0,SONGHOR/SOBA,1,KAPKULUMBEN PRIMARY SCHOOL,29151075100101,KAPKULUMBEN PRIMARY SCHOOL,517
29,NANDI,151.0,TINDERET,751.0,SONGHOR/SOBA,2,KIKUSKONG' PRIMARY SCHOOL,29151075100201,KIKUSKONG' PRIMARY SCHOOL,600
29,NANDI,151.0,TINDERET,751.0,SONGHOR/SOBA,3,SEIYOT PRIMARY SCHOOL,29151075100301,SEIYOT PRIMARY SCHOOL,558
29,NANDI,151.0,TINDERET,751.0,SONGHOR/SOBA,4,USON PRIMARY SCHOOL,29151075100401,USON PRIMARY SCHOOL,386
29,NANDI,151.0,TINDERET,751.0,SONGHOR/SOBA,5,CHERONDO PRIMARY SCHOOL,29151075100501,CHERONDO PRIMARY SCHOOL,618
29,NANDI,151.0,TINDERET,751.0,SONGHOR/SOBA,6,GOT NE LEL PRIMARY SCHOOL,29151075100601,GOT NE LEL PRIMARY SCHOOL,699
29,NANDI,151.0,TINDERET,751.0,SONGHOR/SOBA,7,KITOROCH PRIMARY SCHOOL,29151075100701,KITOROCH PRIMARY SCHOOL,423
29,NANDI,151.0,TINDERET,751.0,SONGHOR/SOBA,8,CHEBOING'ONE NURSERY SCHOOL,29151075100801,CHEBOING'ONE NURSERY SCHOOL,136
29,NANDI,151.0,TINDERET,751.0,SONGHOR/SOBA,9,KABIRER PRIMARY SCHOOL,29151075100901,KABIRER PRIMARY SCHOOL,538
29,NANDI,151.0,TINDERET,751.0,SONGHOR/SOBA,9,KABIRER PRIMARY SCHOOL,29151075100902,KABIRER PRIMARY SCHOOL,537
29,NANDI,151.0,TINDERET,751.0,SONGHOR/SOBA,10,KABUNYERIA PRIMARY SCHOOL,29151075101001,KABUNYERIA PRIMARY SCHOOL,364
29,NANDI,151.0,TINDERET,751.0,SONGHOR/SOBA,10,KABUNYERIA PRIMARY SCHOOL,29151075101002,KABUNYERIA PRIMARY SCHOOL,364
